log_discount_price,log_actual_price,log_no_of_ratings,discount_price,predicted_price,actual_price,price_gap,price_action
-1.7024951855413488,-2.3207025355621576,0.8973020457655231,-0.5227185692644272,-1998.5842654022208,99.0,-2097.584265402221,Lower Price
0.2300502900535362,0.5375211365415573,-0.12437944005435818,-0.27344766766099043,3766.098651062288,3999.0,-232.9013489377121,Lower Price
-0.2966834840293994,-0.6182453590700764,2.3770509738392493,-0.40673835810171705,452.3266892032534,899.0,-446.6733107967466,Lower Price
0.45851990078364274,0.314877068805355,0.009233932387907193,-0.17824003163189997,3425.930182674905,3000.0,425.93018267490515,Raise Price
0.6323520081409327,0.31461883795748924,0.619916862831919,-0.08303239560280952,3815.914088237974,2999.0,816.9140882379738,Raise Price
-0.14356555335909837,1.247483034985057,0.9416712267623754,-0.3773105433290891,5682.540833041017,9999.0,-4316.459166958983,Lower Price
-1.1739323310878529,-0.6182453590700764,0.9416712267623754,-0.4950218024196009,1805.148926580663,899.0,906.1489265806631,Raise Price
-0.9820401444201348,-0.8691985636218781,-0.2610037154227937,-0.48359688609611007,810.2575903625548,650.0,160.25759036255477,Raise Price
0.9433911499676572,0.5755092715243377,0.9255936349832263,0.15550600884825708,5882.828211593919,4200.0,1682.8282115939191,Raise Price
-1.0241465066359718,-0.5366097502885511,0.1518249404927696,-0.4863665627805927,1800.9902124802506,999.0,801.9902124802506,Raise Price
-1.3207020850805327,-1.6107406371186594,2.041073507574749,-0.5019459941308075,-765.8653435929446,249.0,-1014.8653435929446,Lower Price
-0.14356555335909837,-1.7836370921471043,1.0909242402091537,-0.3773105433290891,-2868.96356632436,199.0,-3067.96356632436,Lower Price
-0.6033274437966161,-0.46276135933465995,-1.9146281280622706,-0.45001455629675813,1447.826161536415,1099.0,348.82616153641493,Raise Price
0.9917655402609701,0.7097974861732799,0.19286560523959184,0.20259051248446183,6594.794609667868,4995.0,1599.794609667868,Raise Price
-0.5734703982552636,-0.7095062053169959,0.9416712267623754,-0.4465524604411549,567.8377010492641,799.0,-231.16229895073593,Lower Price
0.7343286857431569,0.5375211365415573,0.7623986248690552,-0.01569463121132555,4784.175840288448,3999.0,785.175840288448,Raise Price
-1.1739323310878529,-0.9324085039010632,-0.91108194271971,-0.4950218024196009,1013.5883523299526,599.0,414.5883523299526,Raise Price
-0.14356555335909837,0.5026562031423084,1.4192325282199099,-0.3773105433290891,3558.8443274328893,3823.0,-264.15567256711074,Lower Price
0.22023274600481568,0.00045569312650309876,-0.14009931371603626,-0.2769097635165937,2245.874469554805,1999.0,246.87446955480482,Raise Price
0.6036661334661707,0.7104175915700028,0.9416712267623754,-0.10034287488082597,4831.760734566571,4999.0,-167.23926543342895,Lower Price
-0.5734703982552636,-0.5366097502885511,-1.1599106781446291,-0.4465524604411549,1161.7926310131597,999.0,162.79263101315973,Raise Price
0.34488221175318057,0.31229087931539007,0.8173716032054709,-0.22930594550204847,3199.075417696299,2990.0,209.07541769629916,Raise Price
-0.7741924231498819,-0.9324085039010632,-0.6941428225093839,-0.4673250355747746,310.41487273513576,599.0,-288.58512726486424,Lower Price
-1.2811575330141207,-0.5366097502885511,0.9416712267623754,-0.5002149462030059,2240.356185735652,999.0,1241.3561857356522,Raise Price
-0.530852749021118,-0.46276135933465995,-0.91108194271971,-0.4413593166577499,1303.0033888628782,1099.0,204.00338886287818,Raise Price
0.32159411840377394,0.6458117155981256,-0.6000418482609625,-0.2388267091049575,4182.694165119394,4599.0,-416.3058348806062,Lower Price
0.036351764394284156,0.24748224122132167,0.14895684398401038,-0.3338612403412678,2861.7214886165016,2750.0,111.72148861650157,Raise Price
-0.7589544542857685,-1.0721270979801167,-1.5895890144138123,-0.46594019723253327,-61.51858647504105,500.0,-561.518586475041,Lower Price
0.005196202000851901,0.00045569312650309876,0.6755002633578009,-0.3421702703947157,2139.2097380317155,1999.0,140.20973803171546,Raise Price
0.32202422488479876,0.10908307794879518,-0.2894325598199802,-0.23865360431217736,2654.541329301224,2300.0,354.54132930122387,Raise Price
-1.1225852136077394,-0.8691985636218781,0.13730575228981515,-0.4922521257351183,1042.8221453275237,650.0,392.8221453275237,Raise Price
0.6490385733389629,1.0246840390678775,-1.7244924353102802,-0.07264610803599965,5987.640705051337,7500.0,-1512.3592949486629,Lower Price
-0.19315647532157637,-0.5755377325989104,2.0636231522904884,-0.3875237261031188,513.9862143727096,950.0,-436.0137856272904,Lower Price
0.47614475482094665,0.19655579133437456,-0.24741052258238933,-0.16958479199289175,3139.5157243277226,2575.0,564.5157243277226,Raise Price
-0.6094479485502493,0.00045569312650309876,-0.41466693058624904,-0.4507069754678788,2685.692427832998,1999.0,686.692427832998,Raise Price
-1.0804355081195025,-0.7595120488726184,-1.4849497917930874,-0.48982865863619596,1356.9876286493277,749.0,607.9876286493277,Raise Price
0.5738090879248183,0.7104175915700028,-1.1599106781446291,-0.11765335415884241,4857.613996892991,4999.0,-141.38600310700895,Lower Price
-0.7741924231498819,-0.7584796414555856,1.0792003216290602,-0.4673250355747746,710.7199153150386,750.0,-39.280084684961366,Keep Same
-0.44012113180365936,-0.17244076190194174,-0.91108194271971,-0.42924198116313844,2014.904597173212,1599.0,415.9045971732121,Raise Price
-0.5734703982552636,-0.9324085039010632,-1.3271670861484888,-0.4465524604411549,54.623929984736606,599.0,-544.3760700152634,Lower Price
0.15299002508546256,0.1736620148464798,-1.1152166546614106,-0.2994133865780151,2744.9265556709342,2500.0,244.92655567093425,Raise Price
-0.9693639857054464,-1.2465716487320502,-0.8348715644961713,-0.48273136213220924,-246.4084940312914,399.0,-645.4084940312914,Lower Price
0.18996376237884538,0.1736620148464798,0.125357785775524,-0.28729605108340356,2701.012661594253,2500.0,201.01266159425313,Raise Price
-0.7366767102482202,-0.5366097502885511,1.0472711323971982,-0.4638629397191713,1280.2696195352974,999.0,281.26961953529735,Raise Price
-0.2662655826409508,0.00045569312650309876,-1.3271670861484888,-0.40137210952553193,2359.8313474027327,1999.0,360.8313474027327,Raise Price
0.7842186193444968,0.784406846382449,0.7449700800904858,0.020830480065289148,5681.942991113886,5500.0,181.9429911138859,Raise Price
-0.6505306632233372,-0.7095062053169959,1.0024076357219087,-0.4552077000801631,669.3746513533242,799.0,-129.62534864667577,Lower Price
-0.14356555335909837,0.5279709562881622,0.4458367437078889,-0.3773105433290891,3679.576589661268,3950.0,-270.4234103387321,Lower Price
-0.14356555335909837,0.3018589256810671,0.04287696794950131,-0.3773105433290891,3062.666617461,2950.0,112.66661746099999,Raise Price
-0.5734703982552636,-0.5366097502885511,0.376848395807008,-0.4465524604411549,1083.8387818888586,999.0,84.83878188885865,Keep Same
-0.7741924231498819,-1.0241537650758261,-0.2750027346125046,-0.4673250355747746,30.54766527506581,532.0,-501.4523347249342,Lower Price
-0.5734703982552636,-0.5366097502885511,-1.7244924353102802,-0.4465524604411549,1190.4316817677145,999.0,191.4316817677145,Raise Price
-0.4548973121330772,-0.33571197946499315,0.8033306645308753,-0.4313192386765004,1484.1514056783367,1295.0,189.1514056783367,Raise Price
0.36339955650514044,0.4539460482696391,1.9774084283089457,-0.22151622982694108,3563.999519986285,3590.0,-26.000480013714878,Keep Same
-0.27691481981070265,-0.3630936857493992,-1.9146281280622706,-0.40327626224611374,1373.1850869791488,1250.0,123.18508697914876,Raise Price
-0.7741924231498819,-0.5366097502885511,-0.37786905411063304,-0.4673250355747746,1410.0244989378252,999.0,411.02449893782523,Raise Price
-0.06650528839102476,0.20374120590701958,-0.027010631554656543,-0.36000006405107265,2760.2396264933495,2599.0,161.23962649334953,Raise Price
0.29975977907814183,0.5375211365415573,0.22817826409688652,-0.24748194874396576,3811.1788263243,3999.0,-187.8211736756998,Lower Price
1.1803407323550152,1.0629745275254598,0.035606553828478,0.4189715034596674,9038.56399613665,7880.0,1158.5639961366505,Raise Price
-0.7956768959058652,-0.822995807846275,0.3083806092819374,-0.4692291882953564,601.5566588375004,690.0,-88.44334116249956,Keep Same
-0.4892773458484938,-0.5358353157894489,-1.5895890144138123,-0.43599306808156485,1081.055226990974,1000.0,81.055226990974,Keep Same
-0.7741924231498819,-1.1553108024851306,-0.644735871744181,-0.4673250355747746,-320.3945218600438,449.0,-769.3945218600438,Lower Price
-1.5011245565509241,-2.0065393907311715,1.1461993937177948,-0.5087576677267069,-1474.2750527195221,149.0,-1623.2750527195221,Lower Price
-0.14356555335909837,-1.6889402240747817,0.4895577340210281,-0.3773105433290891,-2571.532910453475,225.0,-2796.532910453475,Lower Price
-0.7366767102482202,-1.0736751937036053,-0.0528299404621751,-0.4638629397191713,-177.7732579185813,499.0,-676.7732579185813,Lower Price
-0.7366767102482202,-0.5366097502885511,0.9416712267623754,-0.4638629397191713,1285.6262946647494,999.0,286.62629466474937,Raise Price
-1.0241465066359718,-0.5366097502885511,-0.8589246478981271,-0.4863665627805927,1852.2616331286854,999.0,853.2616331286854,Raise Price
-0.8343410433520919,-0.3946976446620611,-0.039742607775848676,-0.4725181793581795,1888.1232446373524,1200.0,688.1232446373524,Raise Price
-0.030820355043292173,0.31461883795748924,0.5005595833380179,-0.35134482441206444,3037.9507322443333,2999.0,38.95073224433327,Keep Same
-0.5734703982552636,-0.9324085039010632,-1.209317628909832,-0.4465524604411549,48.64588243995149,599.0,-550.3541175600485,Lower Price
0.7842186193444968,0.5179043507380057,-0.7302323418754463,0.020830480065289148,5005.573607632015,3899.0,1106.5736076320154,Raise Price
-0.7275909281914115,-0.5366097502885511,-0.4342086046798227,-0.4629974157552705,1341.7377061198613,999.0,342.7377061198613,Raise Price
-0.44012113180365936,-0.7095062053169959,-0.1847933371992552,-0.42924198116313844,464.2160292894732,799.0,-334.7839707105268,Lower Price
-0.7366767102482202,-0.8129692195238565,-0.454600178992191,-0.4638629397191713,577.4688200994533,699.0,-121.5311799005467,Lower Price
-0.18537099146046424,-0.36371329526010626,0.013093479420986421,-0.3859657829680973,1210.449142008274,1249.0,-38.550857991725934,Keep Same
-0.9820401444201348,-1.2446370118921146,-0.006529982815701298,-0.48359688609611007,-260.91348535944235,400.0,-660.9134853594423,Lower Price
-0.5734703982552636,-0.5366097502885511,0.2938227828951885,-0.4465524604411549,1088.0503503852383,999.0,89.05035038523829,Keep Same
0.33438854466125195,0.5375211365415573,-1.5895890144138123,-0.2336335653215526,3942.9179139103285,3999.0,-56.08208608967152,Keep Same
-1.3625075231818986,-1.5229311179673555,-1.5895890144138123,-0.5036770420586091,-251.6673130387735,279.0,-530.6673130387735,Lower Price
-1.243641820112459,-1.3747770792437954,1.0639164404148937,-0.4984838982752042,-200.9247148240447,338.0,-538.9247148240447,Lower Price
0.6596841973470826,0.5318832173233007,0.3083806092819374,-0.06589502111757324,4529.268194514596,3970.0,559.268194514596,Raise Price
-1.4738200157508339,-1.2863148038181236,0.20832631276392316,-0.5078315570853331,547.7526248822796,379.0,168.75262488227963,Raise Price
0.1253868982766939,-0.19704034077405974,1.7013564513266073,-0.3080686262170233,1546.3420540847678,1549.0,-2.657945915232176,Keep Same
-1.0517496334447405,-0.5366097502885511,1.1204642185458036,-0.48809761070839436,1801.2281723407405,999.0,802.2281723407405,Raise Price
-0.9470862416678981,-0.3333242375080346,0.04287696794950131,-0.48117341899718774,2244.821882031552,1299.0,945.8218820315519,Raise Price
0.27725350948025734,0.7104175915700028,1.0736272064196657,-0.25613718838297395,4232.950153858856,4999.0,-766.0498461411444,Lower Price
0.2540326369433524,0.17983346644458778,0.6038376081456084,-0.2647924280219822,2740.178666774481,2520.0,220.17866677448092,Raise Price
-0.22879792624904058,0.31461883795748924,-1.7244924353102802,-0.39444791781432537,3238.2643901887254,2999.0,239.26439018872543,Raise Price
-0.14356555335909837,-1.2642042550854728,1.8471060210117958,-0.3773105433290891,-1443.1766891397901,390.0,-1833.1766891397901,Lower Price
-1.316650019038047,-1.0736751937036053,-0.022842316843435215,-0.5017728893380273,844.7240536027639,499.0,345.7240536027639,Raise Price
0.9099092184357913,0.5375211365415573,1.1509774936033226,0.12469335573338781,5574.690435770541,3999.0,1575.6904357705407,Raise Price
-1.0545681188204903,-1.2465716487320502,0.4839584756471787,-0.4882707155011745,-162.60782252231184,399.0,-561.6078225223118,Lower Price
-0.3273759334878531,-0.27590377610880235,0.6856847811253943,-0.41193150188512195,1529.5915057619022,1399.0,130.59150576190223,Raise Price
0.961729209009709,0.6306736801370411,0.6593121596848235,0.1729895929190537,6160.967093946112,4510.0,1650.967093946112,Raise Price
-0.7366767102482202,-0.5366097502885511,-1.1152166546614106,-0.4638629397191713,1389.9642681909495,999.0,390.9642681909495,Raise Price
0.4578059953585828,0.5161142344580713,-1.209317628909832,-0.1785862412174603,4053.634882940427,3890.0,163.6348829404269,Raise Price
-0.7570718379312602,-0.5366097502885511,-1.3994533216618223,-0.4657670924397531,1435.4305502822726,999.0,436.43055028227263,Raise Price
0.6036661334661707,0.43427946833015896,-0.749375094364906,-0.10034287488082597,4139.179968681441,3500.0,639.1799686814411,Raise Price
-0.503760909230658,-0.3953430604860091,0.8782564913938028,-0.43789722080214666,1369.1343407564286,1199.0,170.13434075642863,Raise Price
-0.9470862416678981,-0.5366097502885511,-0.7901775410129526,-0.48117341899718774,1714.0709259217942,999.0,715.0709259217942,Raise Price
1.1803407323550152,1.165847426203531,-0.10420719798048582,0.4189715034596674,9335.627952265717,8999.0,336.6279522657169,Raise Price
0.3465473144641739,0.00045569312650309876,-0.5860428290712519,-0.22861352633092782,2393.4148741231106,1999.0,394.4148741231106,Raise Price
-0.7275909281914115,-0.5366097502885511,-0.035460091095311314,-0.4629974157552705,1321.5107349612813,999.0,322.5107349612813,Raise Price
0.4052808391531434,0.662475189052408,-1.7244924353102802,-0.20315327340882125,4401.409152716701,4699.0,-297.5908472832989,Lower Price
-0.7079908355734583,-0.5366097502885511,0.22817826409688652,-0.46109326303468867,1278.9446600589486,999.0,279.94466005894856,Raise Price
-0.9975473553450487,-0.5366097502885511,-1.9146281280622706,-0.48463551485279105,1858.7830323310022,999.0,859.7830323310022,Raise Price
-1.0350630682467103,-1.087749031429451,-0.6144716734684381,-0.4870589819517133,305.8025981140818,490.0,-184.19740188591823,Lower Price
1.2439805097820131,1.7845484784001098,-0.7302323418754463,0.5055238998497497,11714.965860057022,19999.0,-8284.034139942978,Lower Price
-0.44012113180365936,-0.22193022979576785,-0.6000418482609625,-0.42924198116313844,1859.6288932853604,1500.0,359.6288932853604,Raise Price
0.40294410857155244,0.5377148177453777,-0.44429355933161363,-0.20420575054892465,3981.109920212282,4000.0,-18.89007978771815,Keep Same
-0.44012113180365936,-0.7584796414555856,-0.3691037088609257,-0.42924198116313844,335.52209859916275,750.0,-414.47790140083725,Lower Price
0.12313297954410947,-0.127292750257959,1.5160260772109257,-0.308761045388144,1751.586077098244,1695.0,56.586077098244004,Keep Same
-1.1739323310878529,-1.6107406371186594,-0.1847933371992552,-0.4950218024196009,-935.2939969148192,249.0,-1184.2939969148192,Lower Price
0.2300502900535362,0.08514581872579638,-0.1563644928020688,-0.27344766766099043,2492.593647629687,2230.0,262.593647629687,Raise Price
-0.9718817026491372,-0.7095062053169959,-0.8119922797480406,-0.4829044669249894,1270.6488768034037,799.0,471.6488768034037,Raise Price
0.6323520081409327,0.5377148177453777,1.1168262459368066,-0.08303239560280952,4419.556902978743,4000.0,419.556902978743,Raise Price
0.7609977468075906,0.9413364212539608,0.782939090218507,0.003520000787272703,6026.1219415253745,6735.0,-708.8780584746255,Lower Price
-1.2044823146724206,-0.946745394303633,0.5086448235847467,-0.49657974555462236,958.9136632668242,588.0,370.9136632668242,Raise Price
-1.3413061532163302,-0.8129692195238565,-1.3994533216618223,-0.5028115180947084,1697.9291828832424,699.0,998.9291828832424,Raise Price
0.7370153999177743,0.9711235657497509,-1.1152166546614106,-0.013790478490743743,6111.908839055669,6999.0,-887.091160944331,Lower Price
-0.9470862416678981,-0.9324085039010632,0.9416712267623754,-0.48117341899718774,510.56795828436316,599.0,-88.43204171563684,Keep Same
-1.1414204875322362,-0.9324085039010632,1.230149648542241,-0.49329075449179927,844.1434290491807,599.0,245.14342904918067,Raise Price
1.080774197789057,0.8883802775060261,0.6027457978331682,0.29779814851355224,7697.018775178809,6290.0,1407.018775178809,Raise Price
1.2762909266914102,1.1564061870315188,0.6650896329798501,0.5524352986931742,10205.876124913775,8890.0,1315.8761249137751,Raise Price
-0.503760909230658,-0.6173849240545594,0.8082929575817541,-0.43789722080214666,746.8054903873863,900.0,-153.19450961261373,Lower Price
-0.813736975216294,-0.6534705908491493,0.26101693982082463,-0.47078713143037787,1110.413821582163,859.0,251.4138215821631,Raise Price
-0.14356555335909837,-1.882685156221658,-0.6000418482609625,-0.3773105433290891,-3062.3779295792683,175.0,-3237.3779295792683,Lower Price
-0.6094479485502493,-0.5366097502885511,-1.7244924353102802,-0.4507069754678788,1238.2880603423096,999.0,239.28806034230956,Raise Price
0.32159411840377394,0.31461883795748924,0.6156826822146475,-0.2388267091049575,3187.4792207067776,2999.0,188.4792207067776,Raise Price
0.38594522684913696,0.28861831551297534,0.11926767008118634,-0.21176177475377883,3224.3925968282256,2900.0,324.3925968282256,Raise Price
-0.8555424133176598,-0.835429390726987,-0.1348005870857222,-0.4742492272859812,685.0716852195746,679.0,6.071685219574647,Keep Same
0.712219938936536,0.6626400271876646,0.9416712267623754,-0.031100957768760186,5045.47276609902,4700.0,345.4727660990202,Raise Price
-1.2850171517328002,-1.4694739473161174,0.36247386596158665,-0.500388050995786,-352.2603708580373,299.0,-651.2603708580373,Lower Price
-0.503760909230658,-0.5366097502885511,0.49233248955701275,-0.43789722080214666,990.516992632437,999.0,-8.483007367563005,Keep Same
-1.1739323310878529,-1.4668955034995088,0.9948895217055851,-0.4950218024196009,-589.6730107150161,300.0,-889.6730107150161,Lower Price
-0.5447845235805017,-0.46276135933465995,-0.7901775410129526,-0.44309036458555157,1314.3394971601729,1099.0,215.33949716017287,Raise Price
-0.9718817026491372,-0.44191288221622915,0.13136982091065735,-0.4829044669249894,1977.0712212872113,1129.0,848.0712212872113,Raise Price
0.2300502900535362,0.314877068805355,0.34386299819600386,-0.27344766766099043,3114.77123584117,3000.0,114.77123584116998,Raise Price
-0.9495283008645174,-1.2945140512496436,-0.91108194271971,-0.4813465237899679,-411.9350498134736,375.0,-786.9350498134736,Lower Price
-0.14356555335909837,-1.1553108024851306,-0.8842785152613741,-0.3773105433290891,-997.6819981626841,449.0,-1446.681998162684,Lower Price
-0.7741924231498819,-0.4988060746928697,-0.3520497452031143,-0.4673250355747746,1515.2734406915151,1049.0,466.27344069151513,Raise Price
0.7370153999177743,1.2475605132763918,-1.4849497917930874,-0.013790478490743743,6909.867290482387,10000.0,-3090.132709517613,Lower Price
-1.0804355081195025,-0.9984193152566894,-0.2750027346125046,-0.48982865863619596,622.1947089572877,550.0,72.19470895728773,Keep Same
-0.14356555335909837,-1.7836370921471043,1.095532948729212,-0.3773105433290891,-2869.1973482975527,199.0,-3068.1973482975527,Lower Price
-0.6505306632233372,-0.7584796414555856,-0.5098324508477131,-0.4552077000801631,608.0414634093868,750.0,-141.95853659061322,Lower Price
-0.4172012601953722,-0.5366097502885511,1.1818567407993892,-0.4259356796210373,857.4856789472042,999.0,-141.51432105279582,Lower Price
-1.33713864308081,-1.2446370118921146,0.6344424764816348,-0.5026384133019282,369.77787885321504,400.0,-30.222121146784957,Keep Same
-0.47635481799686974,-0.7584796414555856,-0.559239401612916,-0.4342620201537632,386.09966828347024,750.0,-363.90033171652976,Lower Price
-0.14356555335909837,-0.26655189255411027,0.5005595833380179,-0.3773105433290891,1437.2489954983453,1416.0,21.248995498345266,Keep Same
-0.3273759334878531,0.00045569312650309876,-0.16753007547175364,-0.41193150188512195,2351.8567254349873,1999.0,352.8567254349873,Raise Price
0.8266206129527518,0.7446711044743157,0.5113092189194576,0.053893495486300555,5770.156685534146,5225.0,545.1566855341462,Raise Price
0.34279548836934237,0.6287819827884767,-0.0528299404621751,-0.2301714694659493,4132.671161907598,4499.0,-366.3288380924023,Lower Price
-0.27205502751284416,-0.6534705908491493,-0.010555177636491954,-0.4024107382822129,454.2827486942533,859.0,-404.7172513057467,Lower Price
0.003204200633580877,-0.0030388729909629,1.3025587859871794,-0.3426895847730562,2097.6870185720095,1990.0,107.68701857200949,Raise Price
-1.454051351532137,-0.5366097502885511,-0.3275781590358928,-0.5071391379142124,2648.043029980755,999.0,1649.043029980755,Raise Price
-1.425365476857375,-1.2465716487320502,-0.36049920474376945,-0.5061005091575315,590.5992778278014,399.0,191.59927782780142,Raise Price
0.003204200633580877,-0.22244660545756426,-1.4849497917930874,-0.3426895847730562,1620.6336518567991,1499.0,121.63365185679913,Raise Price
-0.5734703982552636,-0.5366097502885511,-0.4759189554204908,-0.4465524604411549,1127.0963741572286,999.0,128.09637415722864,Raise Price
0.09670102360193193,0.138811340111543,-0.91108194271971,-0.3167238658560315,2617.26776672735,2390.0,227.26776672735014,Raise Price
-0.9470862416678981,-0.5366097502885511,0.9416712267623754,-0.48117341899718774,1626.2209305402066,999.0,627.2209305402066,Raise Price
-0.34965367752540133,-0.22244660545756426,0.06747081518307992,-0.4155667025335054,1732.0315122822399,1499.0,233.03151228223987,Raise Price
0.174346171487944,0.00045569312650309876,-1.7244924353102802,-0.2924891948668085,2297.9428502781034,1999.0,298.9428502781034,Raise Price
0.6736415363456981,0.43317210548360646,-0.3355942912849501,-0.05689357189300469,4329.3446874269775,3495.0,834.3446874269775,Raise Price
-0.44012113180365936,-0.3333242375080346,-1.4849497917930874,-0.42924198116313844,1590.526335280134,1299.0,291.52633528013394,Raise Price
0.5556042388195285,0.4298404894066345,0.6875129796100448,-0.12786653693287212,3926.759372720719,3480.0,446.75937272071906,Raise Price
-1.154252326309219,-0.8342907841270157,0.9416712267623754,-0.49398317366291994,1159.2728886963191,680.0,479.2728886963191,Raise Price
-1.5587147433089792,-0.5366097502885511,0.8770400644669282,-0.5106012337698157,2801.099680529524,999.0,1802.099680529524,Raise Price
-0.9470862416678981,-0.6182453590700764,0.6038376081456084,-0.48117341899718774,1413.2485349268854,899.0,514.2485349268854,Raise Price
1.2129797641641318,1.0236503921004834,-0.9395107871168963,0.4624208064474887,9278.589145126607,7490.0,1788.589145126607,Raise Price
-0.5734703982552636,-0.5366097502885511,-0.91108194271971,-0.4465524604411549,1149.1705108461856,999.0,150.1705108461856,Raise Price
0.2300502900535362,0.17055775728133724,1.1046166674838205,-0.27344766766099043,2669.3828199851714,2490.0,179.3828199851714,Raise Price
0.35768868270587406,0.12408977657562163,0.5507813602289264,-0.22393969692586338,2698.8556987043507,2345.0,353.85569870435074,Raise Price
-0.5852673644861873,-0.5366097502885511,2.0412769930703942,-0.44793729878339617,1014.9045306949611,999.0,15.904530694961068,Keep Same
-0.7741924231498819,-1.105304958929508,0.21336864432960786,-0.4673250355747746,-222.96947830672343,479.0,-701.9694783067234,Lower Price
-0.06650528839102476,0.00045569312650309876,0.8533073994698925,-0.36000006405107265,2142.575902637624,1999.0,143.57590263762404,Raise Price
-0.5734703982552636,-0.822995807846275,-0.4759189554204908,-0.4465524604411549,319.849121833372,690.0,-370.150878166628,Lower Price
-1.243641820112459,-1.0736751937036053,0.9416712267623754,-0.4984838982752042,654.0036277618756,499.0,155.00362776187558,Raise Price
0.24548930236308922,0.17335214815494793,-1.1152166546614106,-0.26790831429202516,2801.970667681083,2499.0,302.9706676810829,Raise Price
-0.7533210807374374,-1.0721270979801167,-1.1599106781446291,-0.4654208828541928,-91.94800245209717,500.0,-591.9480024520972,Lower Price
-0.14356555335909837,0.40496083244911374,0.1954780483047253,-0.3773105433290891,3345.54301296781,3370.0,-24.456987032190227,Keep Same
-0.22971160038398147,-0.12958038596712723,1.6023532513988554,-0.3946210226071055,1818.053068241089,1690.0,128.05306824108902,Raise Price
-1.243641820112459,-1.2465716487320502,-1.5895890144138123,-0.4984838982752042,295.05487657642334,399.0,-103.94512342357666,Lower Price
0.052067797731161596,-0.22244660545756426,-1.3994533216618223,-0.3295336205217637,1616.5912829788726,1499.0,117.59128297887264,Raise Price
0.48514453581352507,0.3718547960454927,0.6764353231239679,-0.16508406738060746,3604.8834315752215,3229.0,375.8834315752215,Raise Price
-0.9470862416678981,-0.9324085039010632,-1.7244924353102802,-0.48117341899718774,645.8121376595136,599.0,46.81213765951361,Keep Same
0.8703646663693786,0.734372832103783,2.2086605346841837,0.09007239717735492,5867.339210741514,5156.0,711.3392107415139,Raise Price
0.2300502900535362,0.31461883795748924,0.9416712267623754,-0.27344766766099043,3083.7188494998886,2999.0,84.71884949988862,Keep Same
0.24882357863540458,0.03825936872218449,0.9584588365788532,-0.266696580742564,2318.7388858449226,2099.0,219.7388858449226,Raise Price
-0.3273759334878531,-0.5366097502885511,-0.42433598071644785,-0.41193150188512195,851.0367429828302,999.0,-147.96325701716978,Lower Price
-0.9569037857166186,-1.087749031429451,0.3021967968050229,-0.4818658381683084,122.03539336349331,490.0,-367.9646066365067,Lower Price
-0.14356555335909837,-1.2255517698538567,0.06747081518307992,-0.3773105433290891,-1243.951444961801,410.0,-1653.951444961801,Lower Price
-0.6489071419131853,-0.4980685004802492,-0.6000418482609625,-0.45503459528738294,1344.3637520974899,1050.0,294.36375209748985,Raise Price
-0.6187258241209413,-0.3333242375080346,-0.6770888588515727,-0.4517456042245598,1770.7915733064028,1299.0,471.7915733064028,Raise Price
